개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
영동국악체험촌_우리소리관_공연장,영동국악체험촌,기타,법정공휴일,09:00,18:00,09:00,18:00,Y,4,50000,,,304,656,"음향장비,의자300석","방문,전화",,충청북도 영동군 심천면 국악로1길 33,,충청북도 영동군청,국악사업소,043-740-5941,gugak.yd21.go.kr,36.2110109,127.7045762,2018-02-23,4440000,충청북도 영동군
영동국악체험촌_소리창조관_체험장(대),영동국악체험촌,기타,"매주 월요일, 법정공휴일",10:00,17:00,10:00,17:00,Y,4,50000,,,100,208,국악기,"방문,전화",,충청북도 영동군 심천면 국악로1길 33,,충청북도 영동군청,국악사업소,043-740-3891,gugak.yd21.go.kr,36.2110109,127.7045762,2018-02-23,4440000,충청북도 영동군
영동국악체험촌_소리창조관_체험장(중),영동국악체험촌,기타,"매주 월요일, 법정공휴일",10:00,17:00,10:00,17:00,Y,4,30000,,,50,104,국악기,"방문,전화",,충청북도 영동군 심천면 국악로1길 33,,충청북도 영동군청,국악사업소,043-740-3891,gugak.yd21.go.kr,36.2110109,127.7045762,2018-02-23,4440000,충청북도 영동군
영동국악체험촌_소리창조관_체험장(소),영동국악체험촌,기타,"매주 월요일, 법정공휴일",10:00,17:00,10:00,17:00,Y,4,5000,,,6,26,,"방문,전화",,충청북도 영동군 심천면 국악로1길 33,,충청북도 영동군청,국악사업소,043-740-3891,gugak.yd21.go.kr,36.2110109,127.7045762,2018-02-23,4440000,충청북도 영동군
영동국악체험촌_세미나실,영동국악체험촌,회의실,법정공휴일,09:00,22:00,09:00,18:00,Y,4,15000,1,10000,50,103,"프로젝터1대,스크린1대","방문,전화",,충청북도 영동군 심천면 국악로1길 33,,충청북도 영동군청,국악사업소,043-740-5941,gugak.yd21.go.kr,36.2110109,127.7045762,2018-02-23,4440000,충청북도 영동군
난계국악박물관_전시실,난계국악박물관,전시실,"매주 월요일, 법정공휴일 다음날",09:00,18:00,09:00,18:00,Y,0.3,500,,,150,762,국악기 전시물 86점,"방문,전화",,충청북도 영동군 심천면 국악로 9,,충청북도 영동군청,국악사업소,043-740-3886,,36.2101565,127.7049374,2018-02-23,4440000,충청북도 영동군
난계국악당_공연장,난계국악당,기타,"설연휴, 추석연휴",09:00,18:00,09:00,18:00,Y,4,40000,1,10000,528,320,"조명,무대,음향,의자528석","방문,전화",,충청북도 영동군 영동읍 성안길 11,,충청북도 영동군청,국악사업소,043-740-3884,,36.1755311,127.7712897,2018-02-23,4440000,충청북도 영동군
노근리평화공원_평화기념관_전시실,노근리평화공원,전시실,"매주 월요일, 법정공휴일 다음날",09:00,18:00,09:00,18:00,N,,,,,100,248,"조명, 전시물",,,충청북도 영동군 영동읍 목화실길 7,,충청북도 영동군청,시설사업소,043-740-5983,www.nogunri.net,36.1712488,127.7759849,2018-02-23,4440000,충청북도 영동군
노근리평화공원_교육관_대회의실,노근리평화공원,회의실,"매주 월요일, 법정공휴일 다음날",09:00,18:00,09:00,18:00,Y,9,50000,,,400,411,"조명,무대,음향,간이의자","방문,전화",,충청북도 영동군 영동읍 목화실길 7,,충청북도 영동군청,시설사업소,043-740-5983,www.nogunri.net,36.1712488,127.7759849,2018-02-23,4440000,충청북도 영동군
영동군민운동장_축구장,영동군민운동장,축구장,"1월1일, 설연휴, 추석연휴",05:00,22:00,05:00,22:00,Y,3,100000,,,5000,68955,화장실,"방문,전화",,충청북도 영동군 영동읍 영동황간로123,,충청북도 영동군청,시설사업소,043-740-5994,www.yd21.go.kr/html/refo/lylh/lylh_100401.html,36.1658452,127.7847513,2018-02-23,4440000,충청북도 영동군
영동군_실내테니스장,영동군_실내테니스장,테니스장,"1월1일, 설연휴, 추석연휴",05:00,22:00,05:00,22:00,Y,2,8000,,,150,3008,화장실,"방문,전화",,충청북도 영동군 영동읍 영동황간로123,,충청북도 영동군청,시설사업소,043-740-5994,www.yd21.go.kr/html/refo/lylh/lylh_100401.html,36.165723,127.7830586,2018-02-23,4440000,충청북도 영동군
영동군_문화체육센터,영동군_문화체육센터,체육관,법정공휴일,09:00,21:00,09:00,18:00,Y,,1500,,,300,5459,화장실,"방문,전화",,충청북도 영동군 영동읍 영동황간로123,,충청북도 영동군청,시설사업소,043-740-5994,www.yd21.go.kr/html/refo/lylh/lylh_100401.html,36.165723,127.7830586,2018-02-23,4440000,충청북도 영동군
영동체육관,영동체육관,체육관,"1월1일, 설연휴, 추석연휴",05:00,22:00,05:00,22:00,Y,3,100000,,,2000,23155,화장실,"방문,전화",,충청북도 영동군 영동읍 영동황간로122,,충청북도 영동군청,시설사업소,043-740-5994,www.yd21.go.kr/html/refo/lylh/lylh_100401.html,36.1641404,127.7817375,2018-02-23,4440000,충청북도 영동군
황간면_전천후게이트볼장,황간면 전천후게이트볼장,기타,연중무휴,10:00,17:00,00:00,18:00,N,,,,,60,1269,,,,충청북도 영동군 황간면 신흥1길 25,,충청북도 영동군청,시설사업소,043-740-5994,,36.2342502,127.9062516,2018-02-23,4440000,충청북도 영동군
용화면_전천후게이트볼장,용화면 전천후게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,20,432,,,,충청북도 영동군 용화면 민주지산로 112-12,,충청북도 영동군청,시설사업소,043-740-5994,,36.0200114,127.7668827,2018-02-23,4440000,충청북도 영동군
농어촌복합체육시설,농어촌복합체육시설,체육관,연중무휴,05:00,21:00,09:00,18:00,Y,4,20000,1,6000,100,864,"다목적실, 창고","인터넷/방문,전화",,경상남도 하동군 적량면 공설운동장로 207,경상남도 하동군 적량면 고절리 1209-1,경상남도 하동군청,체육시설사업소,055-880-6443,www.hadong.go.kr,35.063637,127.777885,2018-06-11,5440000,경상남도 하동군
하동공설운동장,보조구장,축구장,연중무휴,05:00,21:00,09:00,18:00,Y,1,25000,1,25000,100,14101,"관람석, 차향시설","인터넷/방문,전화",,경상남도 하동군 적량면 공설운동장로 207,경상남도 하동군 적량면 고절리 1209-1,경상남도 하동군청,체육시설사업소,055-880-6443,www.hadong.go.kr,35.060253,127.778315,2018-06-11,5440000,경상남도 하동군
하동국민체육센터,하동국민체육센터,기타,매주화요일,06:00,20:00,09:00,18:00,Y,2,3000,2,3000,120,2594,휴게실,"인터넷/방문,전화",,경상남도 하동군 적량면 공설운동장로 207,경상남도 하동군 적량면 고절리 1209-1,경상남도 하동군청,체육시설사업소,055-880-6443,www.hadong.go.kr,36.060253,127.778744,2018-06-11,5440000,경상남도 하동군
마포구청 대강당,마포구청,강당,연중무휴,09:00,21:00,09:00,18:00,Y,4,300000,1,75000,502,,,전화+방문,,서울특별시 마포구 월드컵로212 마포구청 2층 대강당,,서울 마포구청,총무과,02-3153-8233,,37.565856,126.900933,2018-02-20,3130000,서울특별시 마포구
마포구청 시청각실,마포구청,다목적실,연중무휴,09:00,21:00,09:00,18:00,Y,4,100000,1,25000,80,,,전화+방문,,서울특별시 마포구 월드컵로212 마포구청 4층 시청각실,,서울 마포구청,총무과,02-3153-8233,,37.565856,126.900933,2018-02-20,3130000,서울특별시 마포구
학산면_전천후게이트볼장,학산면 전천후게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,80,1654,,,,충청북도 영동군 학산면 서산로 1길 60,,충청북도 영동군청,시설사업소,043-740-5994,,36.0977195,127.6797267,2018-02-23,4440000,충청북도 영동군
레인보우영동연수원_다목적실,레인보우영동연수원,기타,법정공휴일,09:00,18:00,09:00,18:00,Y,9,50000,,,132,183.16,교육시설,"방문,전화",rainbowtraining.kr/sub03_01_01,충청북도 영동군 양강면 구강길 65,,충청북도 영동군청,생활지원과,043-740-3772,rainbowtraining.kr,36.1550229,127.7029536,2018-02-23,4440000,충청북도 영동군
레인보우영동연수원_대강의실,레인보우영동연수원,기타,법정공휴일,09:00,18:00,09:00,18:00,Y,9,30000,,,100,95.24,교육시설,"방문,전화",rainbowtraining.kr/sub03_01_02,충청북도 영동군 양강면 구강길 65,,충청북도 영동군청,생활지원과,043-740-3772,rainbowtraining.kr,36.1550229,127.7029536,2018-02-23,4440000,충청북도 영동군
레인보우영동연수원_중강의실,레인보우영동연수원,기타,법정공휴일,09:00,18:00,09:00,18:00,Y,9,30000,,,50,71.42,교육시설,"방문,전화",rainbowtraining.kr/sub03_01_03,충청북도 영동군 양강면 구강길 65,,충청북도 영동군청,생활지원과,043-740-3772,rainbowtraining.kr,36.1550229,127.7029536,2018-02-23,4440000,충청북도 영동군
레인보우영동연수원_토론실,레인보우영동연수원,회의실,법정공휴일,09:00,18:00,09:00,18:00,Y,9,20000,,,8,23.81,교육시설,"방문,전화",rainbowtraining.kr/sub03_01_04,충청북도 영동군 양강면 구강길 65,,충청북도 영동군청,생활지원과,043-740-3772,rainbowtraining.kr,36.1550229,127.7029536,2018-02-23,4440000,충청북도 영동군
레인보우영동도서관_전시실,레인보우영동도서관,기타,"매주 금요일,법정공휴일",09:00,18:00,09:00,18:00,Y,9,80000,,,120,232,문화시설,"방문,전화",www.rainbowlib.go.kr,충청북도 영동군 영동읍 계산로2길 25,,충청북도 영동군청,생활지원과,043-743-9603,www.rainbowlib.go.kr,36.1727846,127.7778283,2018-02-23,4440000,충청북도 영동군
매곡면_전천후게이트볼장,매곡면 전천후게이트볼장,기타,연중무휴,10:00,17:00,00:00,18:00,N,,,,,60,499,,,,충청북도 영동군 매곡면 노천리 297-2,,충청북도 영동군청,시설사업소,043-740-5994,,36.1927199,127.9312512,2018-02-23,4440000,충청북도 영동군
양강면_전천후게이트볼장,양강면 전천후게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,,499,,,,충청북도 영동군 양강면 괴목로 19-15,,충청북도 영동군청,시설사업소,043-740-5994,,36.1482349,127.7625311,2018-02-23,4440000,충청북도 영동군
추풍령면_전천후게이트볼장,추풍령면 전천후게이트볼장,기타,연중무휴,09:00,18:00,09:00,18:00,N,,,,,100,498.92,,,,충청북도 영동군 추풍령면 추풍령로4길 20,,충청북도 영동군청,시설사업소,043-740-5994,,36.2133956,127.9990989,2018-02-23,4440000,충청북도 영동군
용산면_자원순환센터 풋살경기장,영동군 자원순환센터,풋살경기장,연중무휴,09:00,21:00,09:00,21:00,N,,,,,20,,,,,충청북도 영동군 용산면 남부로 621-39,,충청북도 영동군청,환경과,043-740-3418,,36.2207185,127.8009978,2018-02-23,4440000,충청북도 영동군
용산면_자원순환센터 다목적경기장,영동군 자원순환센터,다목적경기장,연중무휴,09:00,21:00,09:00,21:00,N,,,,,50,,,,-,충청북도 영동군 용산면 남부로 621-39,,충청북도 영동군청,환경과,043-740-3418,,36.2207185,127.8009978,2018-02-23,4440000,충청북도 영동군
영동군_청소년수련관_체육관,영동군_청소년수련관,다목적경기장,"매주월요일,공휴일(일요일제외)",09:00,21:00,09:00,18:00,Y,,50000,1,6250,550,2497.89,운동시설,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3763,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
영동군_청소년수련관_상담실,영동군_청소년수련관,기타,"매주월요일,공휴일(일요일제외)",09:00,21:00,09:00,18:00,N,,,,,6,22.95,사무실,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3763,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
영동군_청소년수련관_AV감상실,영동군_청소년수련관,기타,"매주월요일,공휴일(일요일제외)",09:00,21:00,09:00,18:00,N,,,,,15,64,문화시설,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3763,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
영동군_청소년수련관_노래연습실,영동군_청소년수련관,기타,"매주월요일,공휴일(일요일제외)",09:00,21:00,09:00,18:00,N,,,,,10,40,문화시설,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3763,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
영동군_청소년수련관_포켓볼장,영동군_청소년수련관,기타,"매주월요일,공휴일(일요일제외)",09:00,21:00,09:00,18:00,N,,,,,4,80,문화시설,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3763,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
영동군_여성회관_예식장,영동군_여성회관,기타,연중무휴,09:00,18:00,09:00,18:00,Y,2,100000,,,168,240,문화시설,"방문,전화",,충청북도 영동군 영동읍 성안길 8,,충청북도 영동군청,생활지원과,043-740-3888,www.yd21.go.kr,36.1765215,127.7712213,2018-02-23,4440000,충청북도 영동군
홍천군청소년수련원,홍천군청소년수련원,다목적실,연중무휴,09:00,18:00,09:00,18:00,N,,30000,,,105,1566,,"방문.전화,팩스",,강원도 홍천군 두촌면 가리산길 10,,강원도 홍천군청,주민복지과,033-430-2125,,37.839882,128.0152483,2018-08-21,4250000,강원도 홍천군
홍천군청소년수련관,홍천군청소년수련관,다목적실,"월요일, 공휴일",10:00,19:00,10:00,19:00,N,,40000,,,300,2221,,"방문.전화,팩스",,강원도 홍천군 홍천읍 산림공원2길 31,,강원도 홍천군청,주민복지과,033-433-4351,,37.690896,127.895098,2018-08-21,4250000,강원도 홍천군
홍천군문화의집,홍천군문화의집,기타,"월요일, 공휴일",10:00,19:00,09:00,18:00,N,,,,,100,765,카페테이아,방문,,강원도 홍천군 홍천읍 너브내길 123(4층),,강원도 홍천군청,주민복지과,033-434-7121,,37.692909,127.891555,2018-08-21,4250000,강원도 홍천군
홍천군종합사회복지관,홍천군종합사회복지관,강당,공휴일,09:00,18:00,09:00,18:00,Y,,20000,,,500,3569,"키즈카페, 장난감도서관, caf?희망나눔","방문.전화,팩스",,강원도 홍천군 홍천읍 너브내길 123,,강원도 홍천군청,주민복지과,033-430-2072,http://hcnanum.or.kr/,37.6918346,127.8913125,2018-08-21,4250000,강원도 홍천군
홍천군장애인복지관,홍천군장애인복지관,강당,"토요일, 공휴일",09:00,18:00,09:00,00:00,N,,,,,60,140,,방문.전화,,강원도 홍천군 홍천읍 태학여내길 80-7,강원도 홍천군 홍천읍 태학리 270-25,강원도 홍천군청,주민복지과,033-430-2111,http://www.hcwelfare.org,37.713584,127.907327,2018-08-21,4250000,강원도 홍천군
홍천군노인복지관,홍천군노인복지관,강당,"토요일, 공휴일",09:00,18:00,09:00,00:00,Y,,30000,,,300,2464,,방문,,강원도 홍천군 홍천읍 태학여내길 80-3,,강원도 홍천군청,주민복지과,033-430-8700,,37.713777,127.907362,2018-08-21,4250000,강원도 홍천군
화천공설운동장,축구경기장,축구장,연중무휴,06:00,22:00,06:00,22:00,Y,2,70000,1,35000,2000,29280,화장실,방문+전화,,강원도 화천군 하남면 춘화로 3348-8,강원도 화천군 하남면 위라리 502,강원도 화천군청,문화체육과,033-440-2257,,38.097046,127.706668,2018-08-10,4310000,강원도 화천군
붕어섬축구장,축구경기장,축구장,연중무휴,06:00,22:00,06:00,22:00,Y,2,70000,1,35000,1000,6790,화장실,방문+전화,,강원도 화천군 화천읍 하리193,강원도 화천군 화천읍 하리193,강원도 화천군청,문화체육과,033-440-2257,,38.095374,127.692258,2018-08-10,4310000,강원도 화천군
위라리인조구장,인조축구장,축구장,연중무휴,06:00,22:00,06:00,22:00,Y,2,40000,1,20000,1000,7140,화장실+휴게실,방문+전화,,강원도 화천군 하남면 위라리489-1,강원도 화천군 하남면 위라리489-1,강원도 화천군청,문화체육과,033-440-2257,,38.097226,127.703185,2018-08-10,4310000,강원도 화천군
